activities,24,"06英语, 07英语, 09英语, 12英一, 14英二, 15英二, 16英一, 17英二, 18英二, 19英一, 19英二, 21英一, 22英二, 23英一"
journal,24,"06英语, 08英语, 15英一, 15英二, 19英一, 20英一, 22英一, 23英一, 23英二"
intended,24,"07英语, 08英语, 09英语, 10英一, 11英一, 12英一, 13英一, 13英二, 14英一, 15英一, 15英二, 16英二, 21英一, 22英一, 22英二, 23英一"
status,24,"07英语, 08英语, 11英一, 13英一, 14英一, 15英一, 16英一, 16英二, 17英一, 18英一, 20英一, 20英二, 22英一, 23英一"
concern,24,"07英语, 10英一, 11英一, 12英二, 13英一, 13英二, 14英二, 15英一, 16英一, 17英二, 18英一, 19英一, 19英二, 20英一, 20英二, 21英一, 23英一, 23英二"
career,24,"07英语, 10英二, 11英一, 12英二, 13英二, 16英二, 17英二, 18英二, 19英一, 20英一, 20英二, 22英一, 23英一"
team,24,"08英语, 10英二, 13英二, 15英一, 15英二, 21英二, 22英一, 23英一, 23英二"
reasons,24,"08英语, 09英语, 10英二, 11英一, 12英一, 12英二, 14英一, 15英一, 17英一, 17英二, 18英一, 19英一, 19英二, 21英二, 22英二, 23英一, 23英二"
england,24,"09英语, 10英一, 11英二, 12英一, 14英一, 16英一, 17英一, 18英一, 19英一, 23英一, 23英二"
plastic,24,"09英语, 18英一, 19英二, 20英二, 22英一, 23英二"
france,24,"10英一, 11英二, 12英二, 13英二, 16英一, 19英一, 20英一, 21英一"
firm,24,"10英二, 11英二, 13英一, 14英一, 15英二, 16英一, 17英一, 17英二, 19英一, 21英一, 22英一, 22英二, 23英二"
employment,24,"13英二, 15英二, 17英二, 20英一, 20英二, 21英二, 22英一"
air,23,"05英语, 06英语, 07英语, 10英二, 11英一, 11英二, 15英一, 16英一, 17英一, 19英二, 20英二"
similar,23,"05英语, 06英语, 07英语, 12英一, 13英二, 15英一, 17英二, 19英一, 20英一, 20英二, 21英二, 22英一, 22英二, 23英一"
indeed,23,"05英语, 06英语, 07英语, 12英二, 13英二, 14英一, 14英二, 16英二, 17英二, 18英一, 19英一, 19英二, 21英二, 22英一, 23英一"
alone,23,"05英语, 09英语, 11英一, 11英二, 13英一, 14英一, 15英二, 16英一, 18英二, 19英一, 19英二, 20英一, 20英二, 21英一, 22英二"
didn,23,"05英语, 06英语, 09英语, 10英二, 12英一, 13英一, 15英二, 16英一, 16英二, 18英一, 19英一, 21英一, 21英二, 22英一, 23英二"
decades,23,"05英语, 10英一, 10英二, 11英二, 12英二, 13英一, 13英二, 14英一, 15英二, 17英一, 17英二, 19英一, 20英二, 21英一, 22英一, 22英二"
private,23,"05英语, 07英语, 10英二, 11英一, 11英二, 12英一, 15英一, 15英二, 16英二, 17英一, 18英一, 20英一, 21英二, 22英一"
brought,23,"05英语, 08英语, 09英语, 11英一, 12英二, 15英一, 15英二, 16英一, 17英一, 18英一, 19英一, 20英一, 21英二, 22英二, 23英二"
criticism,23,"05英语, 10英一, 11英一, 11英二, 12英一, 12英二, 13英一, 14英一, 14英二, 17英一, 20英一, 22英一, 23英一"
trend,23,"05英语, 08英语, 10英一, 11英一, 11英二, 13英一, 13英二, 18英一, 18英二, 20英一, 21英一, 21英二, 22英一, 22英二, 23英一, 23英二"
agree,23,"05英语, 06英语, 08英语, 09英语, 10英一, 11英一, 11英二, 12英一, 12英二, 13英一, 14英一, 14英二, 15英二, 16英二, 22英一, 23英二"
fit,23,"05英语, 06英语, 07英语, 08英语, 09英语, 10英一, 12英一, 13英一, 14英二, 15英一, 19英二, 21英一, 22英二"
commission,23,"05英语, 07英语, 11英二, 12英一, 13英一, 13英二, 14英一, 18英一, 18英二, 19英一, 21英一, 21英二, 22英一"
particularly,23,"05英语, 06英语, 08英语, 10英二, 12英一, 12英二, 14英一, 14英二, 15英一, 16英一, 16英二, 17英二, 20英二, 21英一, 23英一, 23英二"
run,23,"05英语, 08英语, 10英二, 11英一, 11英二, 12英一, 13英二, 15英一, 16英一, 17英二, 19英一, 19英二, 20英一, 20英二, 21英二, 22英一"
underlined,23,"05英语, 06英语, 07英语, 08英语, 09英语, 10英一, 11英一, 12英一, 13英一, 14英一, 15英一, 16英一, 17英一, 18英一, 18英二, 19英一, 20英一, 21英一, 22英一, 23英一"
segments,23,"05英语, 06英语, 07英语, 08英语, 09英语, 10英一, 11英一, 12英一, 13英一, 14英一, 15英一, 16英一, 17英一, 18英一, 19英一, 20英一, 21英一, 22英一, 23英一"
publishing,23,"05英语, 08英语, 13英一, 15英一, 17英一, 17英二, 20英一, 22英一, 23英一"
production,23,"05英语, 07英语, 09英语, 10英二, 11英一, 12英一, 16英二, 19英二, 20英一, 20英二, 21英一, 21英二"
cultural,23,"05英语, 08英语, 09英语, 10英二, 12英一, 12英二, 16英一, 17英一, 17英二, 20英一, 22英一, 23英一, 23英二"
department,23,"06英语, 11英二, 12英二, 13英一, 15英二, 17英二, 18英一, 21英一, 22英二, 23英一"
immigration,23,"06英语, 12英二, 13英一, 13英二, 15英一, 19英二"
artists,23,"06英语, 12英二, 14英二, 22英一, 23英一"
balance,23,"06英语, 13英一, 13英二, 14英二, 15英一, 15英二, 17英二, 18英二, 19英二, 20英二"
wrote,23,"06英语, 08英语, 09英语, 10英一, 11英一, 12英二, 15英一, 16英一, 16英二, 17英一, 19英一, 22英一, 23英二"
billion,23,"06英语, 08英语, 10英一, 10英二, 13英一, 16英一, 17英一, 17英二, 18英一, 21英二, 22英二, 23英二"
ij,23,"06英语, 13英二, 14英一, 16英二, 17英二, 18英二"
despite,23,"06英语, 09英语, 10英一, 11英一, 12英二, 13英一, 14英一, 17英一, 17英二, 19英二, 20英一, 20英二, 22英一, 23英一, 23英二"
requires,23,"07英语, 09英语, 10英一, 12英一, 13英二, 14英一, 15英一, 16英二, 17英一, 17英二, 18英一, 19英一, 20英一, 20英二, 22英二, 23英一, 23英二"
testing,23,"07英语, 08英语, 09英语, 17英二, 22英一, 23英二"
behind,23,"07英语, 09英语, 10英一, 10英二, 11英一, 11英二, 12英二, 14英一, 15英一, 15英二, 16英一, 17英二, 19英一, 20英一, 21英二, 23英一"
challenges,23,"07英语, 09英语, 10英一, 12英一, 13英一, 13英二, 14英一, 16英一, 17英一, 18英一, 18英二, 19英二, 20英二, 21英二, 23英一, 23英二"
wrong,23,"07英语, 08英语, 09英语, 10英一, 11英一, 12英二, 13英二, 14英一, 16英一, 17英一, 18英一, 18英二, 19英一, 20英二, 22英一, 22英二, 23英一"
opportunities,23,"07英语, 08英语, 10英一, 11英一, 12英一, 12英二, 13英二, 14英二, 15英二, 18英二, 19英二, 20英一, 20英二, 21英二, 22英一"
works,23,"07英语, 08英语, 10英二, 11英二, 12英一, 12英二, 14英一, 14英二, 18英一, 18英二, 20英一, 21英二, 23英一"
effects,23,"08英语, 11英一, 13英一, 13英二, 15英一, 16英一, 16英二, 17英一, 18英二, 19英一, 19英二, 20英二, 21英一, 22英二, 23英二"
books,23,"08英语, 09英语, 10英一, 11英一, 14英二, 15英二, 16英二, 18英二, 22英二, 23英一"
supreme,23,"10英一, 10英二, 12英一, 12英二, 13英一, 15英一, 17英一, 19英一, 20英一, 21英一"
phone,23,"11英二, 15英一, 15英二, 17英一, 18英二, 19英一, 21英一, 22英二"
parks,23,"14英二, 16英一, 16英二, 17英二, 22英一, 23英二"
rise,22,"05英语, 06英语, 10英一, 10英二, 13英一, 13英二, 15英一, 17英一, 17英二, 18英一, 18英二, 20英一, 20英二, 21英一, 21英二, 22英一, 23英二"
return,22,"05英语, 07英语, 08英语, 10英二, 11英二, 13英二, 14英二, 16英二, 17英一, 18英一, 19英一, 20英二, 21英一, 22英二, 23英一"
feelings,22,"05英语, 06英语, 07英语, 11英一, 14英二, 18英一, 19英二, 20英一, 21英二"
tell,22,"05英语, 06英语, 07英语, 08英语, 11英一, 13英一, 13英二, 14英二, 15英一, 15英二, 16英二, 17英一, 19英一, 19英二, 20英二, 21英二, 22英一, 23英二"
critical,22,"05英语, 07英语, 10英一, 11英二, 12英一, 12英二, 13英二, 14英一, 14英二, 17英二, 18英一, 19英一, 20英一, 20英二, 21英二, 22英一, 22英二, 23英一"
won,22,"05英语, 06英语, 10英一, 10英二, 12英二, 13英二, 14英二, 15英二, 16英二, 18英二, 19英二, 20英二, 21英二, 22英一, 22英二"
build,22,"05英语, 07英语, 11英一, 12英一, 14英一, 14英二, 16英一, 16英二, 17英一, 18英二, 19英一, 20英二, 23英一, 23英二"
mean,22,"05英语, 07英语, 08英语, 11英二, 12英一, 12英二, 13英一, 15英一, 17英二, 18英一, 18英二, 19英一, 19英二, 21英一, 22英二, 23英一"
helps,22,"05英语, 13英一, 13英二, 15英二, 16英一, 16英二, 17英一, 17英二, 18英二, 19英一, 19英二, 20英二, 21英一, 21英二, 23英二"
medical,22,"05英语, 06英语, 08英语, 10英二, 11英一, 11英二, 15英一, 17英二, 18英二, 19英一, 21英一, 21英二, 22英二"
carry,22,"05英语, 06英语, 09英语, 10英一, 11英二, 12英一, 13英一, 13英二, 14英一, 16英二, 17英一, 19英二, 22英一, 23英一"
related,22,"05英语, 07英语, 08英语, 10英一, 11英二, 12英二, 15英一, 15英二, 16英二, 17英一, 17英二, 19英一, 20英一, 21英二, 22英一, 23英二"
mass,22,"05英语, 06英语, 07英语, 08英语, 10英一, 13英一, 14英二, 16英一, 17英二, 19英二, 21英一, 22英一"
got,22,"05英语, 06英语, 07英语, 08英语, 09英语, 10英一, 10英二, 11英一, 11英二, 12英二, 13英一, 15英一, 16英二, 17英一, 18英二, 20英一, 21英一, 22英一"
spend,22,"06英语, 10英二, 13英二, 14英二, 16英一, 16英二, 17英二, 20英二, 21英二, 22英一, 22英二, 23英二"
consider,22,"06英语, 09英语, 10英一, 10英二, 11英一, 12英一, 13英一, 15英一, 17英一, 17英二, 18英一, 19英二, 20英二, 21英一, 22英一, 22英二, 23英二"
buy,22,"06英语, 10英一, 10英二, 13英一, 14英一, 14英二, 15英二, 16英一, 16英二, 18英二, 20英二, 21英二, 22英二, 23英一"
hold,22,"06英语, 10英一, 11英一, 11英二, 12英二, 13英一, 13英二, 14英一, 15英二, 16英二, 19英一, 19英二, 21英二, 22英二"
article,22,"06英语, 07英语, 11英一, 13英二, 14英一, 14英二, 15英二, 16英一, 18英一, 20英一, 22英一, 22英二, 23英一"
performance,22,"06英语, 07英语, 09英语, 11英一, 11英二, 14英一, 14英二, 19英一, 20英二, 21英一, 21英二, 22英一"
crisis,22,"07英语, 10英二, 11英一, 11英二, 14英一, 15英一, 16英一, 19英二, 20英一, 23英一, 23英二"
close,22,"07英语, 11英二, 12英二, 13英一, 15英一, 15英二, 16英一, 17英一, 17英二, 18英二, 20英二, 21英一, 21英二, 22英一, 23英一"
conditions,22,"07英语, 08英语, 10英二, 11英一, 13英一, 14英二, 15英一, 15英二, 16英一, 17英一, 17英二, 18英一, 19英一, 19英二, 21英一, 21英二, 23英一"
towards,22,"07英语, 08英语, 10英一, 11英一, 11英二, 12英一, 13英一, 14英二, 15英一, 16英二, 17英二, 20英一, 21英二, 23英一"
investment,22,"07英语, 08英语, 10英一, 14英一, 16英二, 18英一, 18英二, 19英一, 20英一, 21英一, 23英一"
rats,22,"08英语, 20英二"
allow,22,"08英语, 10英二, 12英一, 14英一, 14英二, 15英一, 15英二, 16英一, 16英二, 17英一, 19英一, 20英一, 21英二, 22英一, 22英二, 23英一, 23英二"
leave,22,"08英语, 09英语, 11英一, 11英二, 12英二, 13英二, 14英二, 15英二, 17英一, 17英二, 19英一, 19英二, 21英二"
readers,22,"10英一, 11英一, 11英二, 14英二, 15英一, 16英一, 16英二, 18英一, 20英一, 22英一"
style,22,"10英一, 11英一, 11英二, 13英一, 14英二, 15英一, 16英一, 18英一, 19英二, 20英二, 21英一, 21英二, 22英二"
conversation,22,"10英二, 15英二, 18英二, 19英一, 19英二, 20英二, 21英二"
me,22,"10英二, 11英一, 12英一, 13英二, 15英二, 17英二, 18英二, 19英二, 21英二, 23英一"
schools,22,"11英一, 11英二, 12英一, 14英一, 14英二, 17英二, 18英一, 18英二, 23英一"
purpose,22,"12英二, 13英一, 14英一, 15英一, 15英二, 16英二, 19英一, 20英一, 20英二, 21英二, 22英一, 22英二, 23英二"
gdp,22,"14英二, 17英一"
ve,21,"05英语, 08英语, 09英语, 11英一, 13英二, 15英二, 16英一, 17英二, 19英一, 19英二, 20英二, 21英一"
fire,21,"05英语, 11英二, 12英二, 15英二, 17英二, 18英一, 19英二, 21英二, 22英一"
suggest,21,"05英语, 06英语, 08英语, 09英语, 11英二, 15英一, 16英一, 16英二, 17英一, 18英二, 19英二, 22英一, 22英二"
raise,21,"05英语, 06英语, 11英一, 12英一, 13英一, 13英二, 16英一, 16英二, 17英二, 19英一, 20英一, 20英二, 21英一, 22英一, 23英二"
involved,21,"05英语, 07英语, 10英二, 11英二, 12英一, 15英一, 17英一, 17英二, 18英一, 19英二, 20英一, 21英一, 21英二, 22英二, 23英一"
figures,21,"05英语, 06英语, 10英一, 11英二, 12英二, 14英一, 15英一, 17英一, 18英一, 19英一, 20英一, 21英二, 22英一"
john,21,"05英语, 08英语, 09英语, 12英一, 13英一, 13英二, 14英二, 15英一, 17英一, 17英二, 22英一, 22英二, 23英二"
mr,21,"05英语, 06英语, 10英二, 11英一, 11英二, 14英二, 17英一, 17英二, 18英二, 21英二"
step,21,"05英语, 09英语, 10英一, 11英二, 12英一, 12英二, 14英一, 15英一, 16英一, 16英二, 17英一, 18英一, 20英二, 21英二, 22英二, 23英一"
cause,21,"05英语, 06英语, 08英语, 12英一, 14英一, 18英一, 18英二, 19英一, 20英一, 20英二, 21英一, 22英一, 22英二"
include,21,"05英语, 10英一, 10英二, 11英二, 13英一, 14英一, 14英二, 17英一, 18英一, 19英二, 20英一, 22英二, 23英一, 23英二"
needed,21,"06英语, 07英语, 09英语, 10英一, 10英二, 11英一, 11英二, 12英二, 13英二, 17英一, 18英一, 19英二, 21英一, 23英二"
advertising,21,"06英语, 10英二, 11英二, 13英一, 16英一, 18英二, 20英一, 21英一, 23英一"
third,21,"06英语, 10英一, 11英一, 12英一, 12英二, 13英二, 14英一, 16英一, 18英一, 18英二, 19英一, 19英二, 21英一, 22英一"
places,21,"06英语, 10英一, 10英二, 12英二, 14英一, 15英一, 16英一, 16英二, 17英二, 18英二, 20英一, 23英二"
capacity,21,"07英语, 08英语, 09英语, 12英一, 13英二, 15英二, 16英一, 18英二, 19英一, 19英二, 22英一, 23英二"
specific,21,"07英语, 10英一, 11英二, 12英一, 13英一, 15英一, 16英二, 17英一, 18英二, 19英二, 20英一, 21英二, 22英一, 22英二, 23英一, 23英二"
importance,21,"07英语, 08英语, 09英语, 10英一, 10英二, 12英二, 13英二, 14英一, 15英一, 16英二, 17英一, 20英一, 20英二, 21英一, 21英二"
record,21,"07英语, 10英一, 10英二, 11英一, 12英一, 12英二, 13英一, 15英二, 16英一, 17英一, 17英二, 20英二, 22英一, 23英一, 23英二"
picture,21,"07英语, 13英一, 14英二, 15英一, 15英二, 16英一, 18英一, 18英二, 19英一, 20英一, 21英一, 22英一, 23英一"
becoming,21,"07英语, 08英语, 09英语, 11英二, 12英一, 16英一, 16英二, 18英一, 18英二, 20英二, 21英一, 22英一, 23英一, 23英二"
ensure,21,"07英语, 12英二, 13英一, 13英二, 14英一, 15英一, 17英一, 17英二, 18英一, 19英一, 19英二, 20英一, 20英二, 21英一, 22英二, 23英一, 23英二"
content,21,"07英语, 11英一, 12英一, 14英一, 16英二, 17英二, 18英一, 19英一, 20英一, 22英二, 23英一"
require,21,"09英语, 10英一, 10英二, 11英一, 11英二, 13英一, 13英二, 17英一, 17英二, 19英二, 20英一, 20英二, 21英一, 23英一, 23英二"
educational,21,"09英语, 10英二, 12英二, 15英二, 17英一, 17英二, 18英二, 22英一, 23英一, 23英二"
productivity,21,"09英语, 10英一, 18英一, 18英二, 21英二, 22英一"
lower,21,"10英一, 11英二, 13英一, 14英二, 15英二, 16英一, 17英一, 17英二, 18英一, 19英二, 21英一, 23英一, 23英二"
london,21,"10英二, 13英二, 16英一, 17英一, 17英二, 18英一, 20英二, 21英二, 22英一, 23英二"
jury,21,"10英二, 17英一"
discovery,21,"12英一, 14英一, 20英一, 22英一"
grade,21,"12英二, 19英一, 22英一, 23英一"
majority,20,"05英语, 06英语, 10英二, 11英二, 12英一, 13英一, 15英一, 18英一, 19英二, 21英一, 22英一"
either,20,"05英语, 09英语, 11英一, 12英一, 12英二, 13英一, 13英二, 15英二, 16英一, 19英二, 20英一, 20英二, 21英一, 22英二"
emotions,20,"05英语, 06英语, 11英一, 13英二, 16英二, 19英二, 20英一, 22英一"
went,20,"05英语, 06英语, 07英语, 09英语, 10英一, 10英二, 12英一, 12英二, 13英二, 15英一, 15英二, 16英二, 17英一, 18英一, 18英二, 21英一, 22英二"
policies,20,"05英语, 07英语, 08英语, 13英一, 13英二, 14英二, 16英一, 16英二, 17英一, 17英二, 18英一, 19英二, 20英一, 21英一"
consequences,20,"05英语, 08英语, 09英语, 10英一, 12英一, 12英二, 13英一, 15英一, 18英一, 18英二, 19英一, 19英二, 21英一, 21英二, 23英一"
continue,20,"05英语, 08英语, 10英一, 11英一, 12英二, 13英二, 14英二, 16英二, 17英一, 17英二, 18英二, 19英一, 21英一, 22英一, 22英二"
dreams,20,"05英语, 17英一"
theory,20,"05英语, 06英语, 09英语, 10英一, 11英一, 12英一, 13英一, 16英一, 20英一"
views,20,"05英语, 09英语, 11英二, 12英一, 16英一, 17英二, 18英一, 19英一, 19英二, 21英二, 23英一, 23英二"
highly,20,"05英语, 07英语, 11英一, 11英二, 13英一, 13英二, 14英二, 20英一, 20英二, 21英一, 22英一, 22英二, 23英二"
price,20,"05英语, 09英语, 10英一, 11英二, 14英二, 17英一, 17英二, 18英一, 20英一, 21英一, 23英二"
increasing,20,"05英语, 06英语, 09英语, 13英一, 14英一, 14英二, 15英一, 16英一, 17英一, 18英一, 19英一, 20英一, 21英一, 22英二"
clearly,20,"05英语, 06英语, 07英语, 08英语, 09英语, 10英一, 10英二, 11英一, 12英一, 12英二, 14英二, 15英一, 16英一"
choice,20,"05英语, 09英语, 10英二, 13英二, 14英二, 15英二, 16英一, 16英二, 17英一, 17英二, 18英一, 19英二, 20英二, 21英二, 22英一, 22英二, 23英一, 23英二"
whose,20,"05英语, 07英语, 10英一, 10英二, 11英一, 11英二, 12英一, 12英二, 13英一, 15英二, 18英一, 19英一, 20英二, 21英二, 22英一, 23英二"
challenge,20,"05英语, 12英一, 12英二, 13英一, 14英一, 15英一, 16英一, 16英二, 17英二, 18英一, 21英二, 22英一, 22英二"
scale,20,"05英语, 07英语, 09英语, 10英一, 13英一, 14英二, 15英一, 17英一, 18英一, 19英二, 21英一, 23英一"
situation,20,"06英语, 10英一, 11英一, 11英二, 13英二, 14英一, 14英二, 15英二, 16英一, 16英二, 18英一, 18英二, 19英一, 20英一, 20英二, 21英二, 22英二"
range,20,"06英语, 07英语, 10英一, 10英二, 11英一, 11英二, 13英一, 14英二, 15英二, 16英一, 16英二, 17英二, 20英一, 22英一, 22英二"
immigrants,20,"06英语, 12英二, 13英一, 13英二, 15英一, 19英二"
fear,20,"06英语, 10英一, 12英二, 15英一, 15英二, 17英一, 17英二, 19英二, 23英一"
everything,20,"06英语, 07英语, 08英语, 11英一, 12英一, 13英二, 14英二, 16英二, 17英一, 18英二, 19英二, 20英一, 20英二, 21英二, 23英二"
revenue,20,"06英语, 07英语, 11英二, 16英一, 18英一, 19英一, 20英一, 21英一, 21英二, 23英一, 23英二"
failed,20,"06英语, 10英一, 10英二, 11英二, 12英一, 13英二, 15英一, 15英二, 16英一, 17英一, 17英二, 18英一, 20英一, 20英二, 23英一"
positive,20,"06英语, 10英二, 11英二, 12英一, 12英二, 13英一, 13英二, 14英二, 15英二, 16英二, 19英二, 20英一, 20英二, 23英二"
briefly,20,"06英语, 07英语, 08英语, 09英语, 10英一, 11英一, 12英一, 13英一, 14英一, 15英一, 15英二, 16英一, 17英一, 18英一, 19英一, 20英一, 21英一, 22英一, 23英一"
easier,20,"07英语, 08英语, 10英二, 11英二, 13英一, 14英一, 15英一, 16英一, 16英二, 17英二, 18英一, 18英二, 19英二, 20英一, 20英二, 22英二"
setting,20,"07英语, 08英语, 09英语, 10英一, 11英二, 12英一, 12英二, 13英一, 15英二, 16英一, 16英二, 19英一, 20英二, 21英二, 23英一"
call,20,"07英语, 11英二, 12英一, 13英一, 13英二, 14英二, 15英一, 15英二, 17英一, 18英二, 19英一, 19英二, 20英一, 21英二, 22英一, 23英一, 23英二"
column,20,"07英语, 11英二, 12英二, 14英二, 17英二, 19英一, 19英二, 23英二"
ask,20,"07英语, 13英二, 14英一, 14英二, 15英一, 16英一, 16英二, 18英一, 18英二, 19英一, 21英二, 23英一"
gave,20,"07英语, 08英语, 09英语, 10英一, 10英二, 11英一, 12英一, 13英一, 13英二, 15英一, 16英一, 16英二, 18英一, 19英二, 20英二, 21英一, 21英二, 23英一"
traditional,20,"07英语, 08英语, 09英语, 11英一, 14英二, 15英二, 16英一, 16英二, 18英一, 21英一, 22英一, 23英二"
retirement,20,"07英语, 16英二, 18英一, 22英二"
responsibility,20,"07英语, 11英二, 14英二, 15英二, 16英一, 16英二, 18英一, 18英二, 19英一, 19英二, 20英一, 21英一"
effective,20,"07英语, 08英语, 11英二, 13英二, 14英一, 14英二, 16英一, 16英二, 17英一, 18英二, 19英二, 21英一, 21英二, 22英一, 23英一"
rights,20,"07英语, 10英一, 11英二, 12英二, 14英一, 16英一, 18英一, 19英一, 19英二, 20英一, 21英一, 22英一, 22英二"
response,20,"08英语, 10英一, 10英二, 11英一, 13英二, 14英一, 14英二, 15英一, 18英二, 20英一, 20英二, 22英二, 23英二"
gender,20,"08英语, 12英二, 13英二, 14英二, 15英一, 15英二, 16英一, 20英一"
funding,20,"08英语, 12英一, 13英一, 14英一, 14英二, 18英一, 20英一, 23英一, 23英二"
publishers,20,"08英语, 17英一, 20英一, 23英一"
willing,20,"08英语, 11英一, 11英二, 12英二, 13英一, 15英二, 16英一, 16英二, 17英一, 18英一, 18英二, 21英一, 21英二, 22英一, 22英二, 23英一, 23英二"
design,20,"08英语, 11英一, 11英二, 15英二, 17英二, 18英一, 18英二, 19英一, 20英二, 21英一, 22英一, 22英二"
print,20,"08英语, 10英一, 11英一, 13英二, 16英一, 20英一, 23英一"
goal,20,"11英一, 12英一, 13英一, 16英一, 16英二, 19英一, 19英二, 20英二, 21英一, 21英二, 22英一, 22英二, 23英二"
grass,20,23英二
stand,19,"05英语, 06英语, 08英语, 10英一, 11英一, 13英一, 13英二, 14英二, 15英一, 16英一, 19英一, 20英二, 21英一, 21英二, 23英一"
otherwise,19,"05英语, 07英语, 09英语, 11英一, 11英二, 12英二, 13英一, 13英二, 14英一, 19英二, 20英二, 21英一, 22英一, 23英一"
sure,19,"05英语, 06英语, 07英语, 11英一, 12英二, 13英一, 13英二, 15英二, 16英一, 16英二, 17英二, 19英一, 20英二, 23英一, 23英二"
notice,19,"05英语, 07英语, 10英一, 10英二, 14英一, 15英二, 16英一, 16英二, 19英二, 20英一, 22英一, 23英一, 23英二"
develop,19,"05英语, 07英语, 09英语, 10英一, 12英一, 13英一, 14英一, 14英二, 16英二, 19英一, 21英一, 23英一, 23英二"
starting,19,"05英语, 07英语, 09英语, 12英一, 16英二, 17英二, 18英一, 18英二, 19英一, 19英二, 22英一, 22英二, 23英一"
conservation,19,"05英语, 10英一, 13英一, 16英一, 16英二, 17英二, 22英一, 23英一"
parts,19,"05英语, 06英语, 09英语, 10英一, 10英二, 14英二, 16英一, 17英二, 18英二, 19英二, 21英一"
seek,19,"05英语, 12英一, 12英二, 15英一, 15英二, 16英一, 17英一, 18英二, 19英一, 20英一, 21英一, 21英二, 22英一, 22英二, 23英一"
liberal,19,"05英语, 09英语, 11英一, 11英二, 14英一, 16英一"
nothing,19,"05英语, 08英语, 10英二, 11英一, 12英一, 12英二, 13英二, 14英一, 15英一, 15英二, 17英一, 18英二, 20英一, 21英一"
academic,19,"05英语, 11英一, 12英二, 13英一, 16英二, 17英二, 18英二, 21英一, 22英一, 23英二"
created,19,"05英语, 06英语, 07英语, 08英语, 09英语, 11英一, 13英一, 14英二, 15英一, 15英二, 17英二, 18英一, 21英一, 23英二"
took,19,"05英语, 10英一, 11英一, 11英二, 13英一, 13英二, 14英二, 15英一, 17英二, 18英一, 20英一, 21英二, 22英一, 23英一"
programs,19,"05英语, 06英语, 07英语, 08英语, 09英语, 13英一, 14英一, 21英一, 21英二, 22英一, 23英二"
achieve,19,"05英语, 07英语, 09英语, 11英一, 11英二, 13英一, 14英二, 15英一, 15英二, 16英二, 17英一, 19英一, 20英二, 21英二, 22英二"
thus,19,"06英语, 07英语, 08英语, 09英语, 10英一, 11英一, 12英一, 13英一, 14英一, 15英一, 16英二, 17英一, 17英二, 18英一, 19英一, 22英一"
machine,19,"06英语, 12英一, 14英二, 16英二, 18英一, 19英一, 21英一, 23英一"
born,19,"06英语, 07英语, 08英语, 09英语, 13英二, 17英一, 17英二, 19英二, 20英二"
remain,19,"06英语, 08英语, 10英二, 12英二, 13英二, 14英二, 15英一, 16英一, 16英二, 17英二, 18英二, 19英一, 21英二, 23英一"
mentioned,19,"06英语, 07英语, 08英语, 10英二, 12英二, 14英二, 17英一, 17英二, 18英二, 19英一, 20英一, 22英一, 22英二, 23英一, 23英二"
modem,19,"06英语, 08英语, 09英语, 10英一, 13英二, 14英一, 14英二, 15英一, 16英二, 19英一, 20英一, 21英一"
earlier,19,"06英语, 07英语, 08英语, 10英二, 11英一, 13英一, 14英一, 14英二, 15英一, 16英二, 20英二, 21英一, 22英二"
machines,19,"06英语, 10英一, 12英一, 12英二, 13英二, 14英二, 18英一, 19英一, 23英一"
claims,19,"06英语, 10英一, 11英一, 12英一, 13英一, 17英二, 19英二, 20英一, 21英一, 23英一, 23英二"
story,19,"06英语, 09英语, 11英一, 11英二, 12英二, 15英一, 17英一, 18英一, 18英二, 20英一, 21英二, 22英一"
method,19,"06英语, 10英一, 12英一, 13英一, 16英一, 17英一, 20英一, 21英一"
area,19,"06英语, 11英二, 16英一, 16英二, 17英二, 19英一, 21英一, 21英二, 23英一, 23英二"
opportunity,19,"07英语, 10英一, 11英一, 13英一, 13英二, 14英二, 16英一, 18英二, 19英二, 20英二, 21英二, 22英一, 23英二"
colleagues,19,"07英语, 10英一, 12英一, 13英一, 15英二, 16英一, 18英一, 20英一, 20英二, 22英一, 23英一, 23英二"
play,19,"07英语, 11英一, 11英二, 13英二, 14英一, 15英一, 17英一, 17英二, 18英二, 19英二, 22英一, 22英二"
genetic,19,"07英语, 08英语, 09英语, 12英二"
boards,19,"07英语, 11英一, 13英二, 20英一, 22英一, 23英一"
protection,19,"07英语, 10英一, 12英一, 15英二, 17英一, 18英一, 21英一, 22英一, 23英一, 23英二"
easily,19,"07英语, 08英语, 10英一, 11英一, 12英一, 12英二, 14英一, 15英二, 16英二, 19英一, 19英二, 20英一, 22英一, 22英二, 23英一"
interests,19,"07英语, 08英语, 09英语, 10英一, 12英一, 12英二, 13英一, 17英一, 17英二, 18英一, 20英一, 20英二, 21英二, 22英二, 23英二"
special,19,"07英语, 08英语, 10英一, 10英二, 12英二, 14英二, 16英二, 18英一, 20英二, 21英一, 21英二, 22英二"
lawyers,19,"07英语, 10英一, 11英一, 12英二, 14英一, 15英一"
understanding,19,"07英语, 12英一, 12英二, 13英一, 13英二, 14英一, 15英一, 15英二, 17英一, 17英二, 19英一, 19英二, 20英二, 23英一, 23英二"
association,19,"08英语, 09英语, 10英一, 11英二, 13英一, 14英一, 15英一, 16英一, 16英二, 20英二, 21英一, 23英一, 23英二"
